layer,neuron,neuron_id,mean_activation,gender_logit_weight,proxy_score,abs_proxy_score
8,1685,L8N1685,0.42539114486138385,-2.0027782917022705,-0.8519641504107555,0.8519641504107555
9,2171,L9N2171,0.5394983101036732,-1.5791468620300293,-0.8519470634707192,0.8519470634707192
4,2889,L4N2889,0.23479601519897425,3.6194896697998047,0.8498417515228452,0.8498417515228452
10,530,L10N530,0.4705098752888344,-1.8056414127349854,-0.8495721159222928,0.8495721159222928
9,134,L9N134,0.26201031097563143,3.224270820617676,0.8447922003796916,0.8447922003796916
3,1701,L3N1701,0.6067227717153814,1.3896359205245972,0.843123757375939,0.843123757375939
11,2984,L11N2984,0.3957425303239771,-2.1163578033447266,-0.837532792166536,0.837532792166536
4,1304,L4N1304,-0.1334694831976032,6.272780895233154,-0.8372248242985679,0.8372248242985679
8,736,L8N736,0.29974356171412014,-2.781590223312378,-0.8337637607648269,0.8337637607648269
4,1894,L4N1894,1.5002730319784445,0.5556332468986511,0.8336015759926669,0.8336015759926669
6,81,L6N81,0.2663217600234103,3.099531650543213,0.8254727244209343,0.8254727244209343
11,2720,L11N2720,0.6525606138000347,-1.2634150981903076,-0.8244549319592983,0.8244549319592983
2,2794,L2N2794,0.3546996125231751,2.32102108001709,0.8232652777401832,0.8232652777401832
4,1097,L4N1097,0.26885953697246806,3.032233953475952,0.8152450167237407,0.8152450167237407
7,1061,L7N1061,0.4717369560529319,1.71991765499115,0.8113487192272218,0.8113487192272218
1,57,L1N57,0.6994091313840314,-1.1562308073043823,-0.8086783846162154,0.8086783846162154
5,1561,L5N1561,0.39701296733122615,-2.0338008403778076,-0.8074453065991348,0.8074453065991348
8,494,L8N494,0.9874522114056162,0.8168154358863831,0.8065662084762513,0.8065662084762513
11,1331,L11N1331,0.8086683562198728,-0.9971140623092651,-0.8063345897313532,0.8063345897313532
11,851,L11N851,0.2401888915900939,3.34859299659729,0.8042948402390542,0.8042948402390542
11,170,L11N170,0.7697300264809944,1.0410346984863281,0.8013156660335153,0.8013156660335153
