combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
180,L19N3700;L28N3278;L31N8541;L31N2611;L29N5238,2;4;8;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08580233032306221,0.04880952823832291,0.16004357349835713,-0.015304741648117168,-0.011810927456183881,-21.70959593906862
181,L19N3700;L24N4144;L19N3583;L26N9228;L31N8541,2;5;6;7;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08586139097392695,0.05210215586795318,0.15785557297232122,-0.015363802298981905,-0.015103555085814152,-21.79337277736171
182,L19N3700;L24N4144;L19N3583;L26N9228;L31N2611,2;5;6;7;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.06536927939466229,0.030803255870386355,0.13896811125189867,0.005128309280282753,0.006195344911752672,7.274446369972597
183,L19N3700;L24N4144;L19N3583;L26N9228;L29N5238,2;5;6;7;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07758560100280311,0.0427949876613212,0.14995295288991342,-0.007088012327858065,-0.005796386879182172,-10.054262083402513
184,L19N3700;L24N4144;L19N3583;L31N8541;L31N2611,2;5;6;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07959578972251093,0.047252367932174064,0.15097284242399023,-0.009098201047565882,-0.010253767150035037,-12.905691128694444
185,L19N3700;L24N4144;L19N3583;L31N8541;L29N5238,2;5;6;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09719053331680245,0.06420051704662523,0.16602779442177995,-0.02669294464185741,-0.027201916264486203,-37.863627882274116
186,L19N3700;L24N4144;L19N3583;L31N2611;L29N5238,2;5;6;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.0719579241573593,0.03854963369956928,0.14351433680121278,-0.0014603354824142545,-0.0015510329174302506,-2.0714686982382706
187,L19N3700;L24N4144;L26N9228;L31N8541;L31N2611,2;5;7;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07762475927100451,0.044555018239194076,0.15110294355141787,-0.007127170596059468,-0.007556417457055049,-10.10980762607626
188,L19N3700;L24N4144;L26N9228;L31N8541;L29N5238,2;5;7;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09430219104222456,0.06071363589914617,0.16542512808369927,-0.02380460236727952,-0.023715035117007142,-33.76654835251084
189,L19N3700;L24N4144;L26N9228;L31N2611;L29N5238,2;5;7;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.07025674020923368,0.036022135657092565,0.14381896153867504,0.0002408484657113602,0.000976465125046462,0.3416407145808636
190,L19N3700;L24N4144;L31N8541;L31N2611;L29N5238,2;5;8;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08771556225331294,0.05556523566671449,0.1583268350727174,-0.017217973578367893,-0.01856663488457546,-24.423492919392842
